;t;H0;H1;H2;H3;H4;H5;H6;H7
2519;12595.0;1.4386213619265038e-07;0.0024850856643540394;0.03400077940617971;0.0004561444699836435;0.0003949131114178774;-0.0;0.00037039977015335335;-0.0
2520;12600.0;4.632211430296955e-23;-0.0;0.03529341670791454;1.3552527156068805e-19;6.098637220230962e-20;-0.0;-0.0;6.776263578034403e-21
2521;12605.0;-0.0;0.0015126190171942434;0.03222571198563844;-0.0;-0.0;0.0009436802834929403;-0.0;2.2233920999244163e-05
2522;12610.0;-0.0;0.00629314954928615;0.0259096525359374;-0.0;-0.0;0.0013000695989414809;-0.0;4.761871383676097e-05
2523;12615.0;-0.0;0.013179407162230273;0.017937144985667237;-0.0;-0.0;0.0012265320873310404;-0.0;6.712104833407272e-05
2524;12620.0;-0.0;0.021009207421981157;0.009900095961683746;-0.0;-0.0;0.0008804318896470352;-0.0;7.170759431270161e-05
2525;12625.0;-0.0;0.02862036589449337;0.0033904120908427307;-0.0;-0.0;0.0004191331468748826;-0.0;5.2345021594170016e-05
2526;12630.0;-0.0;0.03485069814572145;-0.0;3.7269449679189215e-20;1.0164395367051604e-20;-0.0;-0.0;2.710505431213761e-20
2527;12635.0;2.3069336971118136e-08;0.03877927656230183;0.0008623966493452609;6.5706985349917e-05;6.38042513271783e-05;-0.0;-0.0;-0.0
2528;12640.0;3.164353803565238e-08;0.04045020081359844;0.0052776603324039;8.456147254378682e-05;8.787543944347265e-05;-0.0;-0.0;-0.0
2529;12645.0;2.9673154032205255e-08;0.040148827389657124;0.012087479676035207;7.199073959366982e-05;8.287208635889261e-05;-0.0;-0.0;-0.0
2530;12650.0;2.1108735799379184e-08;0.03816051278052369;0.02013354330709847;4.342206451162619e-05;5.9452714083447564e-05;-0.0;-0.0;-0.0
2531;12655.0;9.900834175776609e-09;0.034770613476243974;0.028257539852453002;1.4282725309716174e-05;2.8275844627146885e-05;-0.0;-0.0;-0.0
2532;12660.0;-0.0;0.030264485966863767;0.03530115793895808;4.743384504624082e-20;1.6940658945086007e-21;-0.0;0.0;0.0
2533;12665.0;-0.0;0.024947084464438;0.04031993209226451;1.0953851277162397e-05;-0.0;6.775318106429771e-05;0.00029967038921187197;0.00032719876222448926
2534;12670.0;-0.0;0.01920175406905786;0.043224780433189204;3.7334980566384985e-05;-0.0;9.334076623132523e-05;0.0006415157912893731;0.0006873799733246168
2535;12675.0;-0.0;0.013431437602823703;0.04414046698134063;6.428677397547391e-05;-0.0;8.806099810474593e-05;0.0009040038298197201;0.0009576471679763071
2536;12680.0;-0.0;0.008039077887835802;0.04319175575632717;7.695261761223526e-05;-0.0;6.32121192882231e-05;0.0009656021283901289;0.0010151038808554843
2537;12685.0;-0.0;0.0034276177461944643;0.04050341077775732;6.0475897584475285e-05;-0.0;3.0092372385420035e-05;0.0007047783105878175;0.0007368536466380745
2538;12690.0;-0.0;5.421010862427522e-20;0.03620019606523945;-0.0;0.0;0.0;0.0;4.336808689942018e-19
2539;12695.0;-0.0;-0.0;0.03048347087692232;-0.0;4.100637717531826e-06;-0.0;-0.0;-0.0
2540;12700.0;-0.0;-0.0;0.02386097542511581;-0.0;5.300250605909842e-06;-0.0;-0.0;-0.0
2541;12705.0;-0.0;-0.0;0.016917045160670142;-0.0;4.544415971739866e-06;-0.0;-0.0;-0.0
2542;12710.0;-0.0;-0.0;0.010236015534435485;-0.0;2.778711121627695e-06;-0.0;-0.0;-0.0
2543;12715.0;-0.0;-0.0;0.004402221997262043;-0.0;9.487133621791385e-07;-0.0;-0.0;-0.0
2544;12720.0;1.3234889800848443e-23;-0.0;-0.0;4.336808689942018e-19;4.235164736271502e-21;-0.0;1.734723475976807e-18;0.0
2545;12725.0;9.485063828178628e-09;0.00042781913773128543;-0.0;0.0004271357105571041;5.736713910502282e-07;4.86425140722777e-06;0.004577651060400303;0.004726203546739722
2546;12730.0;2.0247846609058645e-08;0.0005124760457619136;-0.0;0.0008982705986709233;2.0929200887062602e-06;6.701128297072466e-06;0.01063876847318576;0.010916939285476837
2547;12735.0;2.848453997966041e-08;0.0003829966550479925;-0.0;0.00125226456800679;3.6764616956986734e-06;6.321886135403071e-06;0.017568578503226778;0.017866618811429487
2548;12740.0;3.0391335577004305e-08;0.0001684068965456287;-0.0;0.0013279775222300358;4.443011814758046e-06;4.537780388088547e-06;0.024752307415393762;0.024869653719815813
2549;12745.0;2.2164425038110705e-08;-0.0;-0.0;0.0009642693650059957;3.511286048614961e-06;2.1600665209978666e-06;0.03157518147455716;0.03122045560585399
2550;12750.0;-0.0;3.2526065174565133e-19;2.439454888092385e-19;-0.0;-0.0;-0.0;0.03742242694558734;0.036213436064762135
2551;12755.0;-0.0;0.00025390681968897054;0.0006845406794666972;-0.0;-0.0;-0.0;0.04177587285469796;0.03929254831725096
2552;12760.0;-0.0;0.0006368395703340479;0.0009430708208341962;-0.0;-0.0;-0.0;0.044503759273475524;0.040499912086001344
2553;12765.0;-0.0;0.0009758567578114606;0.0008897361238368877;-0.0;-0.0;-0.0;0.04557092903484981;0.040027188719186806
2554;12770.0;-0.0;0.0010980168879974371;0.0006386822882091596;-0.0;-0.0;-0.0;0.04494222497175053;0.03806603956498076
2555;12775.0;-0.0;0.000830378466768208;0.00030405501368540086;-0.0;-0.0;-0.0;0.04258248991710747;0.034808125971556685
2556;12780.0;2.117582368135751e-22;-0.0;5.421010862427522e-20;3.469446951953614e-18;3.3881317890172014e-20;-0.0;0.03845656670385034;0.030445109287088046
2557;12785.0;1.3831037919825407e-07;-0.0;-0.0;0.006139167120221584;2.5007621735880756e-05;3.463386368910804e-07;0.03264669504112428;0.02520664678675729
2558;12790.0;2.9055827289572507e-07;-0.0;-0.0;0.013900221590420819;5.259480375423335e-05;4.7502992768934637e-07;0.025704702142935916;0.019474379453782945
2559;12795.0;4.0479743145852405e-07;-0.0;-0.0;0.02206338481800026;7.332458932243968e-05;4.4540779089708496e-07;0.018299812099507304;0.013667944198392531
2560;12800.0;4.29081605252762e-07;-0.0;-0.0;0.02940887821036245;7.776002170788165e-05;3.1680614501658213e-07;0.01110124900106043;0.008206977930813554
2561;12805.0;3.114645446445504e-07;-0.0;-0.0;0.034716923174909965;5.646414417794112e-05;1.4855890855012501e-07;0.004778236937817323;0.0035111175612735387
2562;12810.0;-0.0;3.469446951953614e-18;-0.0;0.036767741119045315;-0.0;-0.0;1.6263032587282567e-18;5.421010862427522e-19
2563;12815.0;-0.0;0.005677382530179599;4.9286173365750035e-05;0.034747279004940755;-0.0;-0.0;-0.0;-0.0
2564;12820.0;-0.0;0.012862527209417524;6.800008589314192e-05;0.02946438601384734;-0.0;-0.0;-0.0;-0.0
2565;12825.0;-0.0;0.020422437453201003;6.428508120121934e-05;0.022133636881785823;-0.0;-0.0;-0.0;-0.0
2566;12830.0;-0.0;0.027224116677017237;4.62845029090258e-05;0.01396960634477693;-0.0;-0.0;-0.0;-0.0
2567;12835.0;-0.0;0.03213456829635346;2.214169463560483e-05;0.00618686913884141;-0.0;-0.0;-0.0;-0.0
2568;12840.0;1.6940658945086007e-21;0.03402079572669684;8.470329472543003e-21;-0.0;2.168404344971009e-19;-0.0;-0.0;2.710505431213761e-20
2569;12845.0;1.92686024494738e-06;0.03212766514461244;-0.0;-0.0;0.0003495330329112802;-0.0;0.0006290542652351505;0.0005447902473274895
2570;12850.0;4.0475679739310965e-06;0.027211493770976532;-0.0;-0.0;0.0007342343324705609;-0.0;0.0007815713690403572;0.0007505351665853901
2571;12855.0;5.638679500439683e-06;0.02040646158774324;-0.0;-0.0;0.0010228677888184578;-0.0;0.0006262379029175335;0.0007080816796276475
2572;12860.0;5.976751137961672e-06;0.012846748576866646;-0.0;-0.0;0.0010841972920955856;-0.0;0.0003317404583685912;0.0005082767083082057
2573;12865.0;4.3383391999856025e-06;0.0056665347203008675;-0.0;-0.0;0.0007869867324425614;-0.0;6.676562689544245e-05;0.00024196717448100833
2574;12870.0;-0.0;-0.0;2.117582368135751e-21;1.0842021724855044e-19;0.0;2.117582368135751e-22;1.0842021724855044e-19;6.098637220230962e-20
2575;12875.0;-0.0;-0.0;5.465747653803542e-06;0.001228798740988689;-0.0;1.4474899954518309e-07;0.0002389808698375736;-0.0
2576;12880.0;-0.0;-0.0;8.930381669790925e-06;0.001883055557078965;-0.0;3.0891739225340807e-07;0.0006466483311770596;-0.0
2577;12885.0;-0.0;-0.0;1.0255012980183212e-05;0.002025037269648032;-0.0;4.3451593338883865e-07;0.001024793179440751;-0.0
2578;12890.0;-0.0;-0.0;9.300752517201448e-06;0.0017170107000730917;-0.0;4.6355537821563825e-07;0.0011752062100509424;-0.0
2579;12895.0;-0.0;-0.0;5.928711213066694e-06;0.0010212426697313475;-0.0;3.3804648199797076e-07;0.0008996782184299279;-0.0
2580;12900.0;1.3552527156068805e-20;-0.0;-0.0;-0.0;1.734723475976807e-18;-0.0;-0.0;-0.0
2581;12905.0;2.683773305006506e-05;0.0007702224301679977;-0.0;-0.0;0.005010142301383394;-0.0;-0.0;3.911417992943234e-05
2582;12910.0;5.6375393362139636e-05;0.0009717878275904372;-0.0;-0.0;0.011360185549724434;-0.0;-0.0;5.388600051267556e-05
2583;12915.0;7.853671557469711e-05;0.0008001222377760893;-0.0;-0.0;0.01807238593789246;-0.0;-0.0;5.083797728054183e-05
2584;12920.0;8.324543432621073e-05;0.0004506517062337212;-0.0;-0.0;0.024168999658756813;-0.0;-0.0;3.6492625763843245e-05
2585;12925.0;6.042528425515395e-05;0.0001188022784721016;-0.0;-0.0;0.028672282905186856;-0.0;-0.0;1.737246149339192e-05
2586;12930.0;0.0;3.2526065174565133e-19;2.710505431213761e-20;-0.0;0.030604491870051907;2.964615315390051e-21;0.0;-0.0
2587;12935.0;-0.0;0.00022159205052647076;2.7234293787499594e-05;0.003877287773664594;0.029295977502947896;2.109193030167176e-06;0.006262730987995145;-0.0
2588;12940.0;-0.0;0.0006386101465617102;5.702525748393111e-05;0.008942588840838157;0.025309469780376997;4.4309236461146525e-06;0.014120417479744858;-0.0
2589;12945.0;-0.0;0.0010380071388162;7.928510052134571e-05;0.014694276476704446;0.019515793435568;6.173030749457053e-06;0.02224547304953684;-0.0
2590;12950.0;-0.0;0.0012067358780004228;8.392603233179459e-05;0.020630723956447206;0.012785773201749654;6.543353241808994e-06;0.0293103112716588;-0.0
2591;12955.0;-0.0;0.0009317492148248627;6.086026234732894e-05;0.026250304555250216;0.005990233812150735;4.749730024785102e-06;0.033987345720398465;-0.0
2592;12960.0;0.0;-0.0;-0.0;0.0310513915482972;-0.0;-0.0;0.03494898997004352;-0.0
2593;12965.0;0.0003738014024559634;-0.0;-0.0;0.03461174357827644;-0.0;-0.0;0.031384551940034255;2.8082716845636353e-06
2594;12970.0;0.0007852079390960238;-0.0;-0.0;0.03682666075789415;-0.0;-0.0;0.024550916930421388;3.868840592067871e-06
2595;12975.0;0.0010938753385453196;-0.0;-0.0;0.03767082856736111;-0.0;-0.0;0.016221864586408247;3.6500022999381747e-06
2596;12980.0;0.0011594593294289885;-0.0;-0.0;0.03711893248688804;-0.0;-0.0;0.0081711745531981;2.6200523855999916e-06
2597;12985.0;0.0008416156403721702;-0.0;-0.0;0.0351456579966857;-0.0;-0.0;0.002172626475994246;1.2472864264787818e-06
2598;12990.0;8.673617379884035e-19;1.734723475976807e-18;2.168404344971009e-19;0.031725690576964824;0.0;4.0657581468206416e-20;0.0;2.6469779601696886e-23
2599;12995.0;-0.0;0.006575186132007221;0.0003758143653711913;0.026929050330942866;0.00637570809110364;2.938395342279532e-05;0.0028289002752780266;-0.0
2600;13000.0;-0.0;0.014829628736292746;0.0007894232231052456;0.021207095853864072;0.013718245990816603;6.172401365335181e-05;0.009442234471328496;-0.0
2601;13005.0;-0.0;0.023371818676177887;0.0010997363943186583;0.015106520363979435;0.02104939801675173;8.598791455901003e-05;0.018024735262510923;-0.0
2602;13010.0;-0.0;0.03081024681498394;0.0011656637001279243;0.009174017079539897;0.027390948486521845;9.114339000711038e-05;0.026761135323184852;-0.0
2603;13015.0;-0.0;0.03575340401603226;0.0008461149616495404;0.003956279218796429;0.031764681717739815;6.615817386499357e-05;0.03383616732770984;-0.0
2604;13020.0;-0.0;0.0368097811426441;0.0;1.3010426069826053e-18;0.033192382028018455;-0.0;0.037434563950445386;-0.0
2605;13025.0;0.005354723201890167;0.033126752619783664;-0.0;-0.0;0.031042538298228558;-0.0;0.03627642531744819;2.016236544585422e-07
2606;13030.0;0.012123266158436183;0.02600722711898651;-0.0;-0.0;0.026070457662272676;-0.0;0.031223321361563545;2.777677762746555e-07
2607;13035.0;0.01924093313909201;0.017292996873431145;-0.0;-0.0;0.01937815181731137;-0.0;0.023672189467333953;2.6205491859259933e-07
2608;13040.0;0.025643028413311616;0.00882585411629596;-0.0;-0.0;0.012067632460505144;-0.0;0.015019967019301856;1.8810763455663204e-07
2609;13045.0;0.03026485625054896;0.0024475910807594268;-0.0;-0.0;0.005240911289014511;-0.0;0.006663591402009716;8.954847731101264e-08
2610;13050.0;0.032041720920258004;-0.0;1.734723475976807e-18;2.303929616531697e-19;1.734723475976807e-18;2.168404344971009e-19;4.336808689942018e-19;-0.0
2611;13055.0;0.030263853907124924;0.0026967550718805617;0.005386310174284695;0.0006411555279011059;-0.0;0.00040926615488896746;-0.0;-0.0
2612;13060.0;0.025641195556764796;0.009239058353001775;0.012212046688993682;0.0009021215965486415;-0.0;0.0008597052675008114;-0.0;-0.0
2613;13065.0;0.01923861343002495;0.017699993864648735;0.019424894947578982;0.0008756936420124541;-0.0;0.0011976577730766842;-0.0;-0.0
2614;13070.0;0.012120975087752664;0.026152645628106548;0.0259725403534926;0.0006546671003623876;-0.0;0.0012694641068577385;-0.0;-0.0
2615;13075.0;0.005353148090795248;0.03267009766466034;0.030802668310186587;0.00033183740766828783;-0.0;0.0009214647040851265;-0.0;-0.0
2616;13080.0;-0.0;0.03532543399559517;0.03286296422111292;-0.0;-0.0;-0.0;-0.0;2.481541837659083e-24
2617;13085.0;-0.0;0.03282948990444075;0.031433851224358524;-0.0;-0.0;-0.0;0.0010491564300812775;1.44594778559567e-08
2618;13090.0;-0.0;0.026444105723705008;0.02712670339654987;-0.0;-0.0;-0.0;0.0014453776435036122;1.9908275777306658e-08
2619;13095.0;-0.0;0.01806887304814053;0.020885632548948343;-0.0;-0.0;-0.0;0.0013636181237368288;1.8766560358217947e-08
2620;13100.0;-0.0;0.009603383472499845;0.013654750492815271;-0.0;-0.0;-0.0;0.0009788323542507498;1.3454498192858577e-08
2621;13105.0;-0.0;0.002947228591535487;0.006378169039412039;-0.0;-0.0;-0.0;0.00046597481851519905;6.392255875396586e-09
2622;13110.0;-0.0;-0.0;1.3010426069826053e-18;2.168404344971009e-19;1.734723475976807e-18;0.0;-0.0;2.68833699079734e-24
2623;13115.0;0.000832880933391245;0.002036887917613925;-0.0;0.00040690169911985444;0.00480072149457758;0.005862762760021239;-0.0;-0.0
2624;13120.0;0.0011411307639608195;0.007835477063969804;-0.0;0.0008228111132138963;0.011286571877349582;0.013273514091345943;-0.0;-0.0
2625;13125.0;0.0010683585388076037;0.015548950783628154;-0.0;0.001118901946315529;0.01865060544061236;0.021066575623473856;-0.0;-0.0
2626;13130.0;0.0007581733050304754;0.023330492421149516;-0.0;0.0011663479024581547;0.026085876476662256;0.02807626898590472;-0.0;-0.0
2627;13135.0;0.0003541841097283146;0.029333285321094433;-0.0;0.0008363226856751783;0.03278543927779564;0.033136915808138295;-0.0;-0.0
2628;13140.0;1.3552527156068805e-20;0.03171051282802341;0.0;-0.0;0.037942348136308826;0.0350828377196743;-0.0;-0.0
2629;13145.0;-0.0;0.029233806101720827;0.006491485616787784;-0.0;0.04092928405305421;0.03313691580688179;7.528550834560105e-05;8.090355248514988e-10
2630;13150.0;-0.0;0.023148587562866346;0.013867793355248098;-0.0;0.04183743486310828;0.02807626898360712;0.0001036882994708502;9.480846076375876e-10
2631;13155.0;-0.0;0.015318727447363522;0.02108453489222927;-0.0;0.04093761511010358;0.021066575620565964;9.778475878733129e-05;6.769264224518752e-10
2632;13160.0;-0.0;0.007608095991115845;0.027097321904579627;-0.0;0.03850063933767263;0.013273514088473947;7.015127170662755e-05;2.553401433879685e-10
2633;13165.0;-0.0;0.0018805634300268319;0.030861766069147513;-0.0;0.03479732208944796;0.005862762758046743;3.336422364032263e-05;-0.0
2634;13170.0;-0.0;3.469446951953614e-18;0.03133347906278124;0.0;0.03009847790906208;9.75781955236954e-19;5.929230630780102e-21;3.1019272970738538e-24
2635;13175.0;-0.0;0.0032070646879006313;0.027900801005206585;0.0052028476349357065;0.024692676147116146;-0.0;-0.0;5.809862457960561e-10
2636;13180.0;-0.0;0.010249571484441014;0.021682985787659072;0.011796268989716734;0.018939505382085622;-0.0;-0.0;1.4217516656857164e-09
2637;13185.0;-0.0;0.019252123131295207;0.014232015744251696;0.018768176735693993;0.013216308999414655;-0.0;-0.0;2.153166005359962e-09
2638;13190.0;-0.0;0.028339322370137254;0.007099873209097407;0.02510648354421839;0.007900430384547324;-0.0;-0.0;2.40609901050977e-09
2639;13195.0;-0.0;0.03563577194264126;0.0018385405163091851;0.029799102086640855;0.003369212922927739;-0.0;-0.0;1.8114204268261225e-09
2640;13200.0;-0.0;0.039266074590481224;5.204170427930421e-18;0.03183394503431228;-0.0;2.981555974335137e-19;0.0;-0.0
2641;13205.0;0.00043643874604933384;0.03791484898776955;0.00260780246500758;0.030515810128832557;-0.0;0.0009214646931356399;4.840686757136637e-06;-0.0
2642;13210.0;0.0009284887872951742;0.032506777538371834;0.008571772599068585;0.026417035392797505;-0.0;0.001269464083881766;6.258549088290949e-06;-0.0
2643;13215.0;0.0013035100285253413;0.024526558578592088;0.01627330356064443;0.02042684391905194;-0.0;0.0011976577410898225;5.3684992858086964e-06;-0.0
2644;13220.0;0.0013888623745276544;0.015458890444734226;0.024093788508196528;0.01343445880044063;-0.0;0.0008597052336112517;3.2854496420356235e-06;-0.0
2645;13225.0;0.001011905730089935;0.00678847147310222;0.03041462060018631;0.006329103129808389;-0.0;0.0004092661302974965;1.1243124493174744e-06;-0.0
2646;13230.0;4.336808689942018e-19;3.686287386450715e-18;0.033617192995075165;1.3010426069826053e-18;1.3552527156068805e-19;5.421010862427522e-20;1.6940658945086007e-21;3.3087224502121107e-23
2647;13235.0;-0.0;-0.0;0.03256110630225449;-0.0;0.0005137372187551247;-0.0;6.688017471378808e-07;1.1950935786346865e-08
2648;13240.0;-0.0;-0.0;0.028018790934835485;-0.0;0.0007015387296256812;-0.0;2.4525157866215093e-06;2.511861341583617e-08
2649;13245.0;-0.0;-0.0;0.02124088475685936;-0.0;0.000653735147898559;-0.0;4.314317375050209e-06;3.500519577020703e-08
2650;13250.0;-0.0;-0.0;0.01347802563236728;-0.0;0.00046065708886064557;-0.0;5.217381769023304e-06;3.7112845731198535e-08
2651;13255.0;-0.0;-0.0;0.005980851425400435;-0.0;0.00021263516779882976;-0.0;4.124884225140127e-06;2.6943726180549816e-08
2652;13260.0;-0.0;4.336808689942018e-19;-0.0;0.0;1.4907779871675686e-19;-0.0;-0.0;-0.0
2653;13265.0;0.0064716546637703645;1.3157387824162348e-05;-0.0;0.007251934504879841;-0.0;6.615802182867373e-05;-0.0;-0.0
2654;13270.0;0.014589297732664847;-0.0;-0.0;0.015631971714807784;-0.0;9.114307064108867e-05;-0.0;-0.0
2655;13275.0;0.022996812278758664;-0.0;-0.0;0.023954596440387717;-0.0;8.598746965083691e-05;-0.0;-0.0
2656;13280.0;0.030338081374127048;-0.0;-0.0;0.031034293492223527;-0.0;6.172354207151026e-05;-0.0;-0.0
2657;13285.0;0.03525698809084525;-0.0;-0.0;0.035685547680919125;1.008515020268667e-05;2.9383611116700633e-05;-0.0;-0.0
2658;13290.0;0.03639741550098846;1.734723475976807e-18;-0.0;0.036722843817078375;-0.0;-0.0;1.3552527156068805e-20;4.235164736271502e-22
2659;13295.0;0.032921999609224595;0.0039101312353175075;0.0009709507306742013;0.033420552586654294;-0.0;-0.0;2.9394773235614775e-05;1.6673211476306054e-07
2660;13300.0;0.026068388150592123;0.009379422006970513;0.0013593895963118518;0.026892588176996406;-0.0;-0.0;6.182193315248648e-05;3.502388361560217e-07
2661;13305.0;0.017592981792722274;0.015810904121068916;0.001310915276488105;0.018712750650803394;-0.0;-0.0;8.618875776898797e-05;4.879195747775401e-07
2662;13310.0;0.00925218120324619;0.022607609383722603;0.0009711264507781125;0.010454840070773883;-0.0;-0.0;9.140252510349213e-05;5.171737412262715e-07
2663;13315.0;0.0028023870497950396;0.029172569601041486;0.0004856217987570269;0.003692656499606534;-0.0;-0.0;6.637051317437188e-05;3.754007461008726e-07
2664;13320.0;5.204170427930421e-18;0.03490881657913543;5.421010862427522e-20;2.6020852139652106e-18;6.505213034913027e-19;2.117582368135751e-22;-0.0;-0.0
2665;13325.0;0.0020242151377985827;0.03930707229814929;-0.0;0.0005047141435178006;0.00043688846491149084;4.747612465792545e-06;-0.0;-0.0
2666;13330.0;0.0077454052123535734;0.042208819434367675;-0.0;0.004550816537182895;0.0009249933275880374;6.538905093476107e-06;-0.0;-0.0
2667;13335.0;0.015456737389134091;0.043543230838110195;-0.0;0.011036368296883096;0.0012948357502324008;6.166834021894673e-06;-0.0;-0.0
2668;13340.0;0.023451378833609253;0.0432394793596964;-0.0;0.01885943053850623;0.0013769368950473414;4.424355389892199e-06;-0.0;-0.0
2669;13345.0;0.030022496711248216;0.0412267378494459;-0.0;0.026918064377940143;0.0010018179242356204;2.104425336312652e-06;-0.0;-0.0
2670;13350.0;0.033463258187520065;0.037434179157678216;2.168404344971009e-19;0.03411033093107262;-0.0;1.5881867761018131e-22;1.0842021724855044e-19;4.235164736271502e-21
2671;13355.0;0.032563183650659154;0.031914418978170794;0.0004865980215565341;0.039509785774062244;-0.0;-0.0;0.0004108580235514691;2.3222986708965046e-06
2672;13360.0;0.02809720637996069;0.02521384437853235;0.000973313189849009;0.04289196232415043;-0.0;-0.0;0.0008630545483481894;4.87822509276848e-06
2673;13365.0;0.02133661287748512;0.01800228526982949;0.0013140782383585085;0.04420788845884942;-0.0;-0.0;0.001202328291390782;6.795868851115371e-06
2674;13370.0;0.013552689645292864;0.010949571563128762;0.0013628259005661167;0.04340859205567135;-0.0;-0.0;0.001274417969679867;7.2033195314366226e-06
2675;13375.0;0.006016723185444348;0.004725533169496741;0.0009734889099529201;0.04044510099212846;-0.0;-0.0;0.0009250623002160672;5.228666719231686e-06
2676;13380.0;2.168404344971009e-19;1.0842021724855044e-18;-0.0;0.03526844314573289;3.469446951953614e-18;-0.0;0.0;-0.0
2677;13385.0;-0.0;-0.0;-0.0;0.028038028084885102;0.006401675532189363;3.085526924218525e-07;-0.0;-0.0
2678;13390.0;-0.0;-0.0;-0.0;0.019746792141538568;0.014494247994329973;4.016006675768091e-07;-0.0;-0.0
2679;13395.0;-0.0;-0.0;-0.0;0.011596053338535061;0.02300459838705081;3.482066556884864e-07;-0.0;-0.0
2680;13400.0;-0.0;-0.0;-0.0;0.004787129698716305;0.030659607710980856;2.1743338698049989e-07;-0.0;-0.0
2681;13405.0;-0.0;-0.0;-0.0;0.0005213392449240368;0.0361861569667491;7.834359167646579e-08;-0.0;-0.0
2682;13410.0;8.131516293641283e-20;-0.0;0.0;3.469446951953614e-18;0.038311127154984505;1.852884572118782e-22;0.0;2.710505431213761e-20
2683;13415.0;0.0009475646542451405;0.0007300024995093651;0.006006950507528539;0.003941683423271989;0.0361857829619576;2.983051986618838e-08;0.005872936849509003;3.234544927778801e-05
2684;13420.0;0.0013054209837394428;0.0010013380848189544;0.013591226552864351;0.011133974720011914;0.030658923816504945;1.2872376995599274e-07;0.013223496087914595;6.794491246260275e-05
2685;13425.0;0.0012315808357724943;0.0009390061917257916;0.02155546134363503;0.019881712531977742;0.02300373283310474;2.3593354664184432e-07;0.020805028233351425;9.465424434083777e-05
2686;13430.0;0.0008840560576338799;0.0006680062560268971;0.028702288087468143;0.02848973550092743;0.014493393126235089;2.90713646296175e-07;0.027370883803954117;0.00010032929969888658
2687;13435.0;0.0004208584966131865;0.00031333771351929265;0.033834339991991313;0.03526288226861897;0.006401087810374131;2.3231786529141638e-07;0.03167441331785736;7.282593332314286e-05
2688;13440.0;-0.0;-0.0;0.035754250264832074;0.03850599147681028;1.1926223897340549e-18;-0.0;0.032468967293195726;-0.0
2689;13445.0;-0.0;-0.0;0.03366851231147132;0.03703823129543113;-0.0;-0.0;0.0289998618321275;-0.0
2690;13450.0;-0.0;-0.0;0.02839906032880302;0.03173608800709822;-0.0;-0.0;0.02248027537290525;-0.0
2691;13455.0;-0.0;-0.0;0.021171688711574484;0.023990377422600146;-0.0;-0.0;0.014615351937805195;-0.0
2692;13460.0;-0.0;-0.0;0.013212191854532948;0.015191915352725396;-0.0;-0.0;0.007110235549103509;-0.0
2693;13465.0;-0.0;-0.0;0.005746364152425701;0.006731517608262504;-0.0;-0.0;0.001670070229076382;-0.0
2694;13470.0;1.8634724839594607e-20;-0.0;1.3010426069826053e-18;-0.0;-0.0;2.541098841762901e-21;1.734723475976807e-18;1.0842021724855044e-19
2695;13475.0;6.803295988396063e-05;-0.0;-0.0;-0.0;0.0009985587396238885;1.6816685676802388e-06;0.003219474658835283;0.00045051399121813555
2696;13480.0;9.372685536041407e-05;-0.0;-0.0;-0.0;0.0013700979502882934;3.5372592196471315e-06;0.010105167101282026;0.00094635054938367
2697;13485.0;8.842609676980263e-05;-0.0;-0.0;-0.0;0.001285314656825663;4.931829822381619e-06;0.01884805599772474;0.0013183635519206137
2698;13490.0;6.347509445256836e-05;-0.0;-0.0;-0.0;0.0009149058840684402;5.230438242364633e-06;0.02763912001854794;0.001397406876252976
2699;13495.0;3.021825874915344e-05;-0.0;-0.0;-0.0;0.00042956865684907103;3.798142346077115e-06;0.03466933783413618;0.0010143343998047683
2700;13500.0;1.6940658945086007e-21;2.168404344971009e-19;-0.0;-0.0;-0.0;-0.0;0.03812968811487394;-0.0
2701;13505.0;-0.0;0.0002990726050647403;-0.0;0.0010593386138320164;-0.0;-0.0;0.036754578340826426;-0.0
2702;13510.0;-0.0;0.0006384690902857061;-0.0;0.0014594079658194897;-0.0;-0.0;0.03145213123078153;-0.0
2703;13515.0;-0.0;0.0008982247640263066;-0.0;0.001376858418196224;-0.0;-0.0;0.023673898313207875;-0.0
2704;13520.0;-0.0;0.0009583749346499497;-0.0;0.0009883403331960188;-0.0;-0.0;0.014871431116574007;-0.0
2705;13525.0;-0.0;0.0006989549105200451;-0.0;0.0004705040730526769;-0.0;-0.0;0.006496281169348519;-0.0
2706;13530.0;-0.0;0.0;1.734723475976807e-18;1.1519648082658485e-19;-0.0;1.3552527156068805e-20;6.505213034913027e-19;0.0
2707;13535.0;4.896784130307668e-06;-0.0;0.005161887878242403;-0.0;-0.0;2.3513529427657157e-05;-0.0;0.0064410378661434
2708;13540.0;6.754991306353838e-06;-0.0;0.011904632105184651;-0.0;-0.0;4.9392905305103876e-05;-0.0;0.014510462285847082
2709;13545.0;6.3845190047423426e-06;-0.0;0.019104420402534763;-0.0;-0.0;6.880968396670086e-05;-0.0;0.02284949631846452
2710;13550.0;4.595264702076992e-06;-0.0;0.025637440492000754;-0.0;-0.0;7.293542174680875e-05;-0.0;0.030099363023349174
2711;13555.0;2.197125874961604e-06;-0.0;0.03037988009529068;-0.0;-0.0;5.294167497978827e-05;-0.0;0.03490128545985455
2712;13560.0;1.3234889800848443e-22;-0.0;0.032207926934112514;1.0164395367051604e-20;1.0842021724855044e-19;-0.0;-0.0;0.03589648668733407
2713;13565.0;-0.0;0.004535496329150035;0.030372581358281414;7.606918063046838e-05;0.0003815250457937823;-0.0;-0.0;0.03225473124668539
